id,text,label,source_dataset,text_hash,split
fiqa_train_451,"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",negative,fiqa,a4b5a898e0b83dcd3340659847182c3f5828ea41dce026d26d63f8b5ce728dec,test
fiqa_train_904,REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,negative,fiqa,20e226b6ea90cad5e0b976f17c6cd572410444fa21f66d2118d9887b809230d5,test
fiqa_train_441,$IWM relative weakness is pretty apparent but the short boat is getting full on this one. I prefer the boat closer to empty.,negative,fiqa,3f9901d07a2ecd48de6abaaf0f5baa49f7f438927114e02b9aa9a929dc6fed90,test
fiqa_train_63,$AMRN Got sell signal 7/1/14 still in force with target below 1.50,negative,fiqa,389d852bd4fda0b76fd053f2837dce1d40a43e73e3ff451f22d9a2085c243de7,test
fiqa_test_83,"$TYC just about to break out to new highs, lots of technicals looking great right now.",positive,fiqa,428f39af65af9770db07485ecd03f3cc3ac70565b43aa4c7ca8b46db9054fc96,test
fiqa_train_29,Walter Investment Management Corp Receives a Sell from Compass Point $WAC http://stks.co/c1IvX,negative,fiqa,8baeadd1595849f02b18e52883959e0c74b02cc15b6d947ed72346df97775f62,test
fiqa_train_592,Microsoft joins the open-source Eclipse Foundation https://t.co/z8G5cZaKeU focus on collaboration & open business is a smart strategy! $MSFT,positive,fiqa,9697d9b95a351736040e55334bd90988fe8cf679afe43c66420a2dd2f60c2ac8,test
fiqa_train_26,"Last month we added to our $GILD position and started a new one in $BWLD We see slow, steady, unspectacular growth going forward near term",positive,fiqa,733b26e3bf178058d2d7375b59bfa9842d222b0346d25f881ccfdb6c79bc5f62,test
fiqa_train_192,CompaniesMeggitt profits hit by weak energy and military markets,negative,fiqa,be8174eb1cc653185341825fa0fcb62db397fdf0a22c7056871e1cff45a7972d,test
fiqa_train_914,$RSH - looking for first profitable quarter in 3 years!!!  ;).  LONG & STRONG,positive,fiqa,99394eeb11eebd828b8ea346141f2144750c175da689e975e22f152257d81ea9,test
fiqa_train_7,"UPDATE: CIB, Legal & General Sell Egyptian Life Joint Venture To AXA",positive,fiqa,32f9b8d788e9073e3dfeec4659fdf942663bb10062193276a5650c8df05d5dcd,test
fiqa_train_176,"DBS, Julius Baer emerge as potential bidders for Barclays Asia wealth unit ...",positive,fiqa,c6597146699b4447071dc39975830d8425791a1183f279f3333babc8d7278178,test
fiqa_train_140,$MFLX up  pre mkt. Looks like GAP has been filled....lookin 4 short opt here,negative,fiqa,baac8d18593d3d4428b1fe238ff2d1b221fc681dd87086023d82b82308872002,test
fiqa_train_779,AB InBev approaches SABMiller to explore $250bn tie-up,positive,fiqa,e662a8c44ccb17f74dd132dd7d47eade160fc7949bf5e4b60881f6981ad8a405,test
fiqa_train_858,Baird Upgrades Tesla Motors $TSLA to Outperform https://t.co/1FA6aTOqlw,positive,fiqa,4ec1a922766a588c0c5751a0395ba5b3bcf1e8e4daf16940a1c16fbf0922a6cf,test
fiqa_train_407,"Tesla Motors recalls 2,700 Model X SUVs https://t.co/BFWS3DbM0U $TSLA",negative,fiqa,a6b99a8bce616ae70f5302f6ea169d03a5f4efd8fb19d3b94e131efc6fe70b06,test
fiqa_train_604,CompaniesFresnillo shares jump 8% as silver price breaks $21,positive,fiqa,257423657100783b95afc7b268726a947339e69669e0da0dd13faf29280d57e3,test
fiqa_train_768,Shell's $70 Billion BG Deal Meets Shareholder Skepticism,negative,fiqa,cfc0ddb15f068becb9af902e2d918f5b2ee9b7b466031164a0ad134758ba78ca,test
fiqa_train_886,"$AAPL is now beaten down, hated, etc. / hhhmm opposite of 700> what happens next?",negative,fiqa,766625fef0073190d6682bb9a284543768dcf18d879d223eaa383863a3e5b4ff,test
fiqa_train_385,$NEON oversold,positive,fiqa,fea0915439695b97a33c68cd6a0a9e091eed7f583261ee73520be30f90b2b155,test
fiqa_train_187,UPDATE 5-Barclays Chairman McFarlane axes CEO to speed up strategic change,negative,fiqa,0724ed6f8cff0390c26ca2b1052ee09c6a08919a94ca3335162752c29ad20e98,test
fiqa_train_593,$SPY $MITK fast 56pc dive http://stks.co/3ffN $$,negative,fiqa,91adc4a89822ce17f4ed46966229a46ccf7c3545a02aeef7479ede56d489df75,test
fiqa_train_726,@Intuitiv $CLNE gasoline prices spike in California. http://stks.co/t1bOi,positive,fiqa,f45287b49e53711927bc4155ed41d7ae379446b128f548627c62bd09d861ed0d,test
fiqa_train_531,#LongPos $TSLA 256 Break-out thru 50 & 200- DMA (197-230) upper head res (274-279) Short squeeze in progress Nr term obj: 310 Stop loss:239,positive,fiqa,5ed1569851e4e9d9006e00435ccd838de50a38a0512ea102ac6bc2a4e609fd5e,test
fiqa_train_159,Long $X 24.62,positive,fiqa,4f574ca29483f588aa156dea5dafcd4665520a3d82ab0be8d4936367ae562981,test
fiqa_train_763,"@harmongreg: $BBRY wkly, Inverse Head and Shoulders forming, triggers over 18.50, PO at least 30.80, watching http://stks.co/iPVJ",positive,fiqa,2c5f37bd7d92fd16932554f78d428f8f78e22b83c02a5298142fe9d6c7b76965,test
fiqa_train_144,Covered my small $MWW short @ 7.99 for a .16 loss. Flat on the day. All cash now.,positive,fiqa,dc1eb524eb4b3d17b897ac4e08bc9c9df606a8651434f7544ae6cda4670aface,test
fiqa_train_205,@catskillfishing  Note the monthly chart of $GDX & how it recaptured support. $GLD possible double bottom set up. http://stks.co/aw6z,positive,fiqa,8328ecde09a799d1896cb0854fe95088013f7336f72d1cf60b2e7b559f08dedd,test
fiqa_train_355,$DXCM - Making higher highs & higher lows as it consolidates over past several weeks. 26.70 was all time high (2006).,positive,fiqa,84f71aa848a2dbae71a9e5f3520718d8aef995643eb0ae472d072a920340cb27,test
fiqa_train_153,Look at that $AMZN > 600,positive,fiqa,2c83ab7407c55c355a229f916c44e7fe781e50b3e4a47945ae55480024f12172,test
fiqa_train_109,$FREE Ha Heeeeeere comes the pump! So glad I picked up 9K end of day! Get ready for the bull ride!,positive,fiqa,b16cce794776ebff6f6c3a7fd2146b6e547fd13c4173d425fb2c44a95f76464a,test
fiqa_train_892,"$KNDI #China #ElectricCar maker. China car sales +7.8%. Also, may feed off $TSLA momentum run lately.",positive,fiqa,b4172996a0ee64cb084c84e25a527496c509002a261cfe486d4a051345dc06f6,test
fiqa_train_750,$AXP Looking for continuation with volume increase http://stks.co/c8sR,positive,fiqa,ed98f24a5dda91d97e98beeaf294c5b06d625f527ddc6b65e27edca119e068fc,test
fiqa_train_487,$COST Costco less than stellar day but it held the 50 day moving average,negative,fiqa,12ff690fba62288a12c51a21d1f7f1bc079b4139cc6f83554b3fc708f1e7b834,test
fiqa_test_143,AstraZeneca's patent on asthma drug invalidated by US court,negative,fiqa,a4c0a085b6bb509bbbd33e74a278673daec75b2b6e7a92c37835bbf857b1e4f2,test
fiqa_train_106,Short interest increases yet again http://stks.co/e19h via @ryandetrick $SPY,negative,fiqa,aadd603195039ce60d56586522accfe5062f3cae9842863e196f30a8103563ca,test
fiqa_train_537,"$GMCR with the way this has been acting, it may fall to 65 today, horrible action since it hit 70 yesterday",negative,fiqa,976d563b6c342bc8190161da69589be79f46c1f34c158d70ebbe72e628f82305,test
fiqa_train_958,Japan's Nikkei lands Financial Times in $1.3 billion deal,positive,fiqa,37d86cd0ce91866374efc2093b8fc96031eeaf74cd89c1fc7cfa153b5fe2d263,test
fiqa_train_57,CRH adds CR Laurence to acquisitions tally for $1.3bn,positive,fiqa,54f29c90bd971bf4f4645db334457a5da8121a4863c092d606b148d7f9a29d8e,test
fiqa_train_4,"$AAPL bounces off support, it seems",positive,fiqa,9ca843ca75aad17113d672719813e6d4b39b01bbed46eb714ed9d67dcf9ca548,test
fiqa_train_489,WPP wins race for 'programmatic buying' agency Essence Digital,positive,fiqa,037e2f8564af4b391fc4f750c8579d2bbff41a55b37532dcd5713d966c83e05d,test
fiqa_train_370,Aviva weighs cash handout after beating profit forecast,positive,fiqa,89f518dc59b04b9545a1afb8155d55e068da254ce31a67f626f1fc533b4656d5,test
fiqa_train_264,"Standard Chartered, RBS Escape Capital Raising in Stress Test",positive,fiqa,7117fd92135401923512ca0023f59d277981d9d2f40ed2faf290e12576efdecd,test
fiqa_train_12,$GOOGL Hit With Lawsuit from Russian Search Engine $YNDX http://stks.co/b1kD8,negative,fiqa,eb2dea59d69212d0b6702ee39feb0d19653ea41b19c485916e9fefe714065d9c,test
fiqa_train_44,"$AAPL double bottom could be in, keep in mind",positive,fiqa,099fba3eb8f86309daf31c1236ed3ee6dafd251a4a92ee4a38b76150c366ae17,test
fiqa_train_798,$AAPL $131 rally mode,positive,fiqa,9fa3c05f03422070bf94d15ef1fa132dc91999e2914ea4216ed9969053d1e576,test
fiqa_train_412,$RNN staying above the open a very good sign!!!,positive,fiqa,9b34a8bcf7ebc52653640303c754612a38db556371380e3c5e265c530c9086ab,test
fiqa_train_452,Zurich Insurance Considering Offer for UK Rival RSA Insurance,positive,fiqa,9085ed941fc96a59e9edc23f2f7b431d8aa1e3bb00578c59c6a834d30803ee37,test
fiqa_test_106,British American Tobacco first-half sales hurt by currency moves,negative,fiqa,8bcc67194683bdeeb2b079df6add740e94f81318aef21087932fd124a340cdec,test
fiqa_test_93,Insurer Old Mutual picks Standard Bank's Hemphill as new CEO,neutral,fiqa,35b2f6d3216a6f1c57e9e9d3669a780a321d27e85fffcbbe5d31ac1c215e7161,test
fiqa_train_810,"You know that back seat? Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X cars https://t.co/7J0Gwz89ZC",negative,fiqa,ea0c1ffe862d82223f330abd590e9c9715cbdfd9fbddf542795b2ca9ecb25e56,test
fiqa_train_362,"It's a bad idea to make 5 min predictions based on faith: RT @dandyduct $AAPL Sell signal hit at 584, it will go down for the next 5 min",negative,fiqa,53176af286e8e1cd057682f72aeda53fe66d1f2a18bceff8d2d332daf6f9f02b,test
fiqa_train_405,$VIPS similar pattern like beginning of May. Did u sell? Same now..will go up much higher after this drop.,positive,fiqa,beab2d4786c25f4a7af2a0d21506ff3d12a2601e29fbd471a54306be78474d86,test
fiqa_test_92,UPDATE 1-Engineering firm Smiths Group confirms CEO appointment,neutral,fiqa,7e38ef27fd6dec5e69043cbff9f9a373b571b8b37a88cc0a6a3de1945b0bc52d,test
fiqa_train_292,Is Trouble Brewing At Legal & General Group Plc And Aviva plc?,negative,fiqa,6ad72a554921005ccee9a572bfea28b50b419ffcab45bcafafe9a397c93012a1,test
fiqa_train_751,$MOS looking good here at $58.65. Calls are active in this month and weekly,positive,fiqa,2467f666f23249701b1a60547fcc01e4c47e623c91aada3bdbfde44f22e8b593,test
fiqa_train_368,$CRK time to accumulate for a long position with far more upside than downside,positive,fiqa,746c0f3a093f40084e89898d816f4839b4bcda336506a07bc3004a262e29406e,test
fiqa_test_149,Tullow Oil Suspends Dividend Amid Oil Price Fall,negative,fiqa,80464804d7cbac0b4d55d899133e177bcaf36f2f2396d037a2be561d41699592,test
fiqa_test_9,"Qualcomm: 10% Dividend Increase Rewards Patient Investors, The Future Looks Bright https://t.co/TJjVpqhHqD $QCOM",positive,fiqa,5a9c6238959a0dba714e1e6e0bd521e6a32a99bf0c42f5d3ae131b1046a5cdd2,test
fiqa_train_37,Think $FMS will challendge 200-EMA in not distant future.   Look at yesterday's volume,positive,fiqa,299f9b6d4a0144c532773c00512b15762cb58347f7413d813dd4b17468043009,test
fiqa_train_562,Retailers Kingfisher and Sports Direct rise in Britain's share index,positive,fiqa,85424958c7821c78b48bfd9bedf8fb7c9f177178030844deea74fca272d373e1,test
fiqa_train_879,Word on the street is that Allergen is looking at Endo International after the failed Pfizer merger. May-20 $35 calls active. $ENDP,positive,fiqa,7199e0b903fa9b82ee8e2261185853a7043f649c958a2d11938f7b1362957e16,test
fiqa_test_54,Valeant Said to Name New CEO With Pearson Still Hospitalized,neutral,fiqa,7a9ea2cce668dc00a16e3a6364654a89d94416627811dda48fa8dc861d24fdbb,test
fiqa_train_697,AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals,positive,fiqa,c94179db9b17f5a75ee7e322333438c316b06bf1e1832e869ceb0d967f39e296,test
fiqa_train_911,Dixons Carphone profit boost on strong sales,positive,fiqa,32f261c5966c1f65469e662ffa6c448872b03cb2dfb0865c8d2905ea6b6de9dc,test
fiqa_train_221,Deutsche Bank downgrades Starbucks because of new loyalty program https://t.co/Iy4LCUGABc $SBUX,negative,fiqa,de7cead15619673abb49c271c9579521e067d46bdde6490fe40704908705d7b4,test
fiqa_train_34,$FB Big Money Is Pouring Into Facebook From All Directions;http://stks.co/sOwG,positive,fiqa,e694533418a960d38025e27c2307e2cbbd5d812bb8a669bd3ad0fa60297ab5b6,test
fiqa_train_178,$TSLA recalling pretty much every single model X @cnnbrk got to short that even at work you jump in money trade,negative,fiqa,d0dd47b089075e80a8138b2e528e6fd97cb099b46df8679b70548c0c9df847eb,test
fiqa_train_134,MillerCoors Delivers 2.9% Underlying Net Income Growth for 2014,positive,fiqa,db2d22e732cf28b644897e0035451c0b9cf084b95e566544d789ad75100cd202,test
fiqa_train_772,Bought some more $CELG as it is ready for a bounce.,positive,fiqa,44fb03f78f1e751a66000009680997b5a8dc5b36f73f89d124f9406cf5fbd36b,test
fiqa_train_848,$PG Ackman making the big added efficiency argument. betting on operational imporvement in a huge conglomerate can go either way imo.,positive,fiqa,0a060f30c5ebf5edd16b49b41dc7b3f662ec1886fcf05429d057a8e54e2aff6e,test
fiqa_test_37,"Kraft, Cadbury's and Britvic in Total Recall: how pulling a product affects profit",negative,fiqa,340c90f2a2c837f149b46f57f7fca62ed50b5752eaa6aa2042735f85008891e4,test
fiqa_train_124,$BONE Earnings Stocks Poised to Pop http://stks.co/2zWE,positive,fiqa,9b6bc1608f478f58ecd5cda11beae6842e8e7b47c34d864e49cd0ea721799fa9,test
fiqa_test_121,$TSLA weakest in todays DT watchlist,negative,fiqa,6e515a12c858f1302c854bac210accd5e42eb989e7a387216aafdb2b3a7d51ee,test
fiqa_train_877,Persimmon share price climbs on 23% rise in full-year revenue,positive,fiqa,243c27bc8afa3ed6cdeca213797eb2efe1cf31cceb8ab8175c57f7dbd874ec5c,test
fiqa_test_140,"$FAST $GWW - daily sales slowing again, pretty timely coincident indicator https://t.co/m6BKHBkzK5",negative,fiqa,d552242621ef3925755a3528755e0bed3e38883599c3817d0a8b3c1581111160,test
fiqa_train_480,i-Grid shows $DIA capped for the long term at range of 123.40- 124.77;any rally beyond today's levels or into this range leads to meltdown.,negative,fiqa,0cde74c74551e247547c474c88f6aed5665789906d9beda963c4cba136504550,test
fiqa_train_231,"DJI overbought: $AAPL, $AXP, $BA, $CVX, $IBM, $INTC, $VZ https://t.co/wMy1PnomJF",negative,fiqa,b0569e66b44ea26175d5867c05c6efb6b15b8e09524ac1ebc6e5c9a76ce38b99,test
fiqa_train_339,"Isolationism? Another Sell Rating, Sell Ratings On SPY, QQQ, IWM And Several Companies https://t.co/6NKWEcrBA5 $AAPL $AXP $BAC $BLUE $FXE",negative,fiqa,fddcae8f7828376a622fb83559cb09495d3bc1cdf47f83998a9b9d5543f500df,test
fiqa_train_599,$NFLX +3% of the lows,positive,fiqa,a9746c292d7b226e1b4424415c8edf97dff4e80ea2cb2f2748b979d5c05fb033,test
fiqa_train_699,RT @Street_Insider The Steve Jobs Effect? Apple $AAPL First Day iPhone 4S Sales Were Off the Charts http://stks.co/YYe,positive,fiqa,f56f12b62829a67d276c89245bdc49990a02e256a56fad91556f4b41cbe960c8,test
fiqa_train_491,$RSOL bought 3500 shares today!,positive,fiqa,a49823eb33226cd275351d521010071bbd2d06dcfc4b63c6bab11c8c54951b3b,test
fiqa_train_87,L&G completes UK's largest medically underwritten bulk pension risk deal,positive,fiqa,ecb145ddff6d48194f048c43793082357cb0735eee8b6c9e2cb2eb7641fd96bb,test
fiqa_train_615,Tesco sales rise shows tentative recovery continues,positive,fiqa,529f1d9db691a786dd37c7e72fc67e2bb5efaf313db4ec08db0065d964ae034a,test
fiqa_test_96,Is It Worth Investing In Tesco PLC And Prudential plc Now?,positive,fiqa,3c5c3e58191d96807ae6602ccfbfe2be09bc0c98dc1e642e3b2a0f1194ae01ad,test
fiqa_train_66,Supermarket Stocks Rally as Tesco Plans to Axe Non-core UK Assets $TSCO https://t.co/BmvhcrwREA,positive,fiqa,511860109ae197dbe669857eae88a0e08ffded3e045bf66cbdd4df174a6a9a9a,test
fiqa_train_435,SAB's Chairman Digs In With Board Divided on InBev Offer,neutral,fiqa,130d2385a45b8bd133353feb37b39760db8afdba30a327e03ba0bf41a53a02c5,test
fiqa_train_75,"Centrica extends gas deals with Gazprom, Statoil",positive,fiqa,1fe898ae02528edc2a98ea48b5f9fc658d34dddc41a1c7f50bc2ecda3f649bc6,test
fiqa_test_77,$PAY 2nd time test of the 21.20-30 b/o zone.  Still not breaking out.  Moved my stop up to 20.80.,neutral,fiqa,6ca9c760e7f81d792e1272ef22c761b138ce0a79a92c33447b330c05b0a72c36,test
fiqa_train_775,$GOOG resistance turned support?  It,positive,fiqa,8c704392e8aff7be8929ce18e70720f147fdb41e1325a283b5c124b09776af86,test
fiqa_train_309,$CERN - consolidating above 50 & 200 MA - nice long entry here w stop below 10 MA - targeting $70 area,positive,fiqa,39d21b48fa96b46b2bca91ea3512305c05e49b001453e7953c344b5bdcd0d123,test
fiqa_train_719,GKN to buy Fokker Technologies for 706 mln euros,positive,fiqa,cbdf6ed85c431a53cbb710c99dd3ed28ce2ad7253b1441077403d5e8a58fc1ec,test
fiqa_train_24,"$ADBE technical alerts: Expansion Breakout, Gilligan's Island Sell Setup, Volume Surge, and New 52... https://t.co/LxX66tknFH",positive,fiqa,6213ea691ff26f056827641c6a9a2990cfc1d5bede0e0739182a744695b87d1b,test
fiqa_train_864,4 beaten-down Internet companies that may be ripe for a #takeover target: #Twitter $TWTR - #LinkedIn $LNKD - #Yahoo! $YHOO - #Groupon $GRPN,positive,fiqa,dec6543fefeba8a25244dde2c02be26e65f76994e7e7828cc43eaf91acaade48,test
fiqa_train_859,Just went long $ILMN,positive,fiqa,cd19fd18006d288756192b0229e0f668e5d6e2e706ad28b306742fe4e8523b6e,test
fiqa_train_416,"RPT-Old Mutual Q1 gross sales beat forecasts, up 18 pct",positive,fiqa,d4a52ad2d5f626765d592f881e31fb535cb7556466a39042a385739b8ca8c589,test
fiqa_train_186,I see a 20 percent upside in $FB shares from here,positive,fiqa,f308a756775d93ce9dbc338ce979542b25845e3fabf76d44754160a52e846d5d,test
fiqa_train_668,Facebook $FB received a Buy rating from Wells Fargo 5-star Analyst Peter Stabler (Wells Fargo) https://t.co/jnB4c9vdCu,positive,fiqa,0e26fe4b25d511a0e4ce58a2b544929860ec7d31a9c6c69675b29299740554b4,test
fiqa_train_928,ITV share price: Group mulls takeover of Canada's Entertainment One,positive,fiqa,b4c53d042ab74469b3abbb748ba1bb50d95a5718d204610c5e15204c2efd0826,test
fiqa_train_115,"$HAL If bulls lucky enuff to get an upside gap fill, better take it. Wouldn't chase it here. http://stks.co/r12Us",neutral,fiqa,3fa27602a2765921e0187b57a28d72b39d21cc4de5b0264d827f78e1615015ca,test
fiqa_train_296,Apple Inc.: The Rip-Roaring Rally Is Just Beginning! (AAPL) | InvestorPlace $AAPL https://t.co/jrcFC8XlY9,positive,fiqa,6b70605cf15ae85c334c05e15d4b20f135f565d07d459253e75a0150a50da750,test
fiqa_train_88,G4S slides on balance sheet worries,negative,fiqa,96d0a06998ad6f392f5381b000cc72ffd594c323868d5218b6f037b8670f3ad4,test
fiqa_train_421,HSBC Hit by Fresh Details of Tax Evasion Claims,negative,fiqa,f0d0af28229207e5f0cd49621f3648954a3cbe035ad39d3d4a2467d6138cc0c9,test
fiqa_train_254,loading $SPY and $AAPL puts. think were toppy IMHO.,negative,fiqa,56f7b4ebe20688233b09ec41c129aa5025a11df19c8a787a6e65de2b36c44bc4,test
fiqa_test_40,$GEVO PLUNGING!  Back to $3.55.,negative,fiqa,ee1dc8918f8cbbf37ad64fba898e5189dd1346c596e7d8fd6f286b2cca98f540,test
fiqa_train_578,$ISRG Break out confirmed. Bought Leaps. Good trading!,positive,fiqa,a0417f2583fb971c7fcc4b7917c2ca0f2c7dfba567dd0d5869f0cfd713c2a803,test
fiqa_train_17,British American Tobacco drops and sues PwC over pollution scandal,negative,fiqa,44bbf464b0038cec27dd674fa8f8373a9880a7d1d3c1e0694262879150100e85,test
fiqa_train_200,Diageo Shares Surge on Report of Possible Takeover by Lemann,positive,fiqa,39d1fe947491c5987f8457bc44607b31044ade6660172a4975bc31e57cb3ef2d,test
fiqa_train_756,AstraZeneca diabetes drug combination faces delay after FDA rebuff,negative,fiqa,5a2409c48ec4c4d59acb8ad0bada03a3b829327c5c57fa3d56526f5214e9ad77,test
fiqa_train_863,$MA http://stks.co/1CYN continues to consolidate / base here,positive,fiqa,b906c761c978484209949dc8a2cc5afc18d640d341b6bcc4f8dedf4fbf5d17c6,test
fiqa_train_132,@technik I still have a smaller $GILD pos. Being very tender with cash due to volatility. So reluctant to keep many big positions.,positive,fiqa,eac1fdc573e91b6d7a97d85732b0a75755dfec730b2f22c0996c0c7455bd4509,test
fiqa_train_293,"$WFM Bought a little yesterday, hoping for an earnings pop.",positive,fiqa,094b9e818bd263e0d8b0a97f6b658305d7d76e6282c4284bde95c7ccaeb9f6db,test
fiqa_train_740,$PLUG Closed short position. Small gain. Not interested in options expiring worthless,positive,fiqa,3af20326f8fb9f1dc2c99eea3076e8bec71075c5b8e0cc3635ab7c09f0f08d74,test
fiqa_train_840,$GS is looking weak while this market is moving higher not a good sign. Unless $gs can get above 157. early short below 154.00 today.,negative,fiqa,2827b8df0ae92eb340a7458ac4f530781d6e6dd1910ec7a3deeaa5a6cb0b8d58,test
fiqa_train_815,"$AXDX I got bored, and took my proprietary profit exit. I didn't like the option liquidity and lousy spreads.",negative,fiqa,90ec8f01c47898926c196f37346a67f645086b11f9c9489a89ee2e5a0682d91a,test
