id,text,label,source_dataset,text_hash,agreement,agreement_config,split
phrasebank_sentences_allagree_629,"The shares shall be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders .",neutral,financial_phrasebank,440aaac593837b8ae7979c20781f6f8ff2040fc435a12c19ea6023a07faf709e,1.0,sentences_allagree,val
phrasebank_sentences_50agree_4613,HELSINKI ( AFX ) - KCI Konecranes said that Franklin Resources Inc 's share of voting rights in the Finnish cranes company fell last week to 4.65 pct from more than 9 pct in October 2005 .,negative,financial_phrasebank,f33d958373ba5de55910e382b02baf0afc02c068a64e61d9dd55b85fd36d7059,0.5,sentences_50agree,val
phrasebank_sentences_allagree_223,"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .",positive,financial_phrasebank,ae17e79fe685998069e6273a6b94ac9296b4c438c091d5384b2aed618b0cae77,1.0,sentences_allagree,val
phrasebank_sentences_66agree_3498,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) reported on Thursday ( 6 November ) an operating loss of EUR1 .3 m on net sales of EUR11 .9 m for the period January to September 2008 .,neutral,financial_phrasebank,052a9a96cbe9b57189e5cc650f34ff5dc16e699c6a1b1c626ca49c87d1337a19,0.66,sentences_66agree,val
phrasebank_sentences_allagree_1493,The purchase price was not disclosed .,neutral,financial_phrasebank,a2e92c1b6d6b9f46e30fa0ccbd1a17471039d5e94d52ac09e8ed977b85eb80fa,1.0,sentences_allagree,val
phrasebank_sentences_66agree_503,"The company has also supplied more than 200 MW of power generating equipment for a number of projects in Papua New Guinea , including 12 engines of the Wartsila 32 type to Lihir Gold .",neutral,financial_phrasebank,a058b7edd32dba3d9e9318c56517a5000ea1a46f6a0a2a4ed62cb02ed4f25d4e,0.66,sentences_66agree,val
phrasebank_sentences_66agree_287,"TietoEnator itself uses Nokia 's Intellisync Mobile Suite 's wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers .",positive,financial_phrasebank,917725fefd05803b7953691ecb68257533453eefc9188936bb8e7c18a149a8e8,0.66,sentences_66agree,val
phrasebank_sentences_75agree_1622,"Jukka Hienonen , the current Finnair CEO , will step down at the end of January 2010 .",neutral,financial_phrasebank,fd7e94c2e4034488df9c639094baeb7282c96c39f93ca5ce7f823d48030538d5,0.75,sentences_75agree,val
phrasebank_sentences_50agree_2896,"Finnish construction machinery and equipment rental group Cramo Oyj said on March 21 , 2007 its Swedish sector subsidiary Cramo AB will sell its Dutch subsidiary Cramo Nederland B.V. ( CNL ) to Dutch rental and scaffolding company Jaston Groep B.V. for an undisclosed sum .",neutral,financial_phrasebank,5064059e922e5453387ff0e59e037dca9100734df2b0a1b8dc7c320ec530d27b,0.5,sentences_50agree,val
phrasebank_sentences_allagree_1802,The order includes 48 ship cranes that will be delivered for 12 container feeders to be built at Wenchong shipyard in China .,neutral,financial_phrasebank,aba3473ca560836c74836186fedbce67c7669c78baed36a34144ccc6ce5915cb,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1102,"The payment date is March 25 , 2010 .",neutral,financial_phrasebank,c880a234f5d072d1e156605b8f12735729309c0729c526f420728c475d74f1c9,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1346,RL-Nordic is a part of Raiffeisen-Banking-Group Austria and is a subsidiary to Raiffeisen-Leasing GmbH in Austria .,neutral,financial_phrasebank,22c5eeaa64f166c43a43b273c1e202e1f49c3dddaa1331ec23b6ef73b3c9dcb8,1.0,sentences_allagree,val
phrasebank_sentences_allagree_111,EBIT margin was up from 1.4 % to 5.1 % .,positive,financial_phrasebank,c2335b1d2d3fb20974cf0bd2e2a2cb1e1ef2b3dcc3974a8566542fd32a2029d9,1.0,sentences_allagree,val
phrasebank_sentences_66agree_2854,"The plant will go on stream in November 2008 and its estimated daily production will be 120,000 litres of bioethanol .",neutral,financial_phrasebank,0331ac6d2508bf5fe0df58a194617665fa515994fb559ade409f54578c26a160,0.66,sentences_66agree,val
phrasebank_sentences_allagree_1126,Work on the assignment has already started and is due for completion in spring 2011 .,neutral,financial_phrasebank,64561e47bd921483dad1448b7d25da58167074790963fd3b39053d0618dfc329,1.0,sentences_allagree,val
phrasebank_sentences_66agree_358,"The growth in the activeness of Talentum 's customers , which started at the end of 2009 , continued during the reporting period , the company stated .",positive,financial_phrasebank,e721b6735af006ea34ce60b975cceae2d4cb6a74b7e3086a11bbb929cb447674,0.66,sentences_66agree,val
phrasebank_sentences_allagree_224,"However , the proportion of the paid standing orders grew in 2009 .",positive,financial_phrasebank,d2667f6bd29af841aac2ed6c288cba8023a653b22dff3ff95406cca8d27826b5,1.0,sentences_allagree,val
phrasebank_sentences_50agree_421,"Compared with the FTSE 100 index , which rose 36.7 points ( or 0.6 % ) on the day , this was a relative price change of -0.2 % .",negative,financial_phrasebank,b469d8fe8e46c2410c1be8097fc82b22bbbba949861f9dae49e4342dc20eeca1,0.5,sentences_50agree,val
phrasebank_sentences_allagree_746,"Vaahto Pulp & Paper , of Finnish Vaahto Group , has been awarded an order to renovate Finnish-Swedish forest industry company Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland .",positive,financial_phrasebank,dda28a09886974340bd067de201393ed75c0bd90a3cb75996bc7d4766c4376ea,1.0,sentences_allagree,val
phrasebank_sentences_75agree_1926,credit 20 November 2009 - Finnish glass technology company Glaston Oyj Abp ( HEL : GLA1V ) said today it concluded a EUR74m revolving credit facility agreement with its core banks .,positive,financial_phrasebank,e6173bc2f8cf86246fcc597640c6c252c8b550888dd285a72a345d146b8c29db,0.75,sentences_75agree,val
phrasebank_sentences_50agree_2167,Nokia has enough users to do just as well .,neutral,financial_phrasebank,0495a051ea43c959d7ce26155e6d543c37da356a928dc0a32d96b432d55f0dfe,0.5,sentences_50agree,val
phrasebank_sentences_75agree_1708,The chain is to unite 45-50 centres by the end of 2008 .,neutral,financial_phrasebank,ea6abce68e516541f4d2d8ea3eafbc32b93f8ff107a3dcd793b21e3bbcdbf84d,0.75,sentences_75agree,val
phrasebank_sentences_allagree_296,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",positive,financial_phrasebank,3ba5ad2511a23e049282596743d3cb2e416a86110686e6ed10cdf89fff02c130,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1123,"We know that it exists , '' Artemyev said .",neutral,financial_phrasebank,ddf025839d1a37a04590bd327f343c92d71419bb423585283b592575483f630b,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1459,"The maximum obligated total trades per day is ISK 400,000,000 market value .",neutral,financial_phrasebank,81598d7b647c1f624c598f7d1a1f69aa6c2dbeab305ff57d5458a91422cfe1c1,1.0,sentences_allagree,val
phrasebank_sentences_allagree_720,"To see more of New Haven Register , or to subscribe to the newspaper .",neutral,financial_phrasebank,44d2680218bcfdbd82f5cfc9947f742160d0b509af9ba1094bfe2f34ec785903,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1380,"The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products .",neutral,financial_phrasebank,343860b199ed58446564d77c4c71544522611af78f9782b8a858a480234b073d,1.0,sentences_allagree,val
phrasebank_sentences_allagree_2045,negative,negative,financial_phrasebank,09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761,1.0,sentences_allagree,val
phrasebank_sentences_75agree_3256,"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .",negative,financial_phrasebank,f237109f655a95efbc9abf38ae520a896fe71b73b2aba679979a9cfadcc18b59,0.75,sentences_75agree,val
phrasebank_sentences_75agree_821,Central Europe is an important market area for Honka .,neutral,financial_phrasebank,e926e537881a0c5136ed77ab03d781a700b5fb1eacc4019cb7d58d293f81c1d6,0.75,sentences_75agree,val
phrasebank_sentences_allagree_433,Last year SysOpen Digia invested in IBM product know-how in the building of portal and trading place systems and successfully implemented customer solutions supported by it .,positive,financial_phrasebank,60c264d9182530b245219cb2a76d9729c9946fee69c8616a69b2a39cee6e827a,1.0,sentences_allagree,val
phrasebank_sentences_50agree_913,"This is Done Logistics ' largest order in Norway , the diversified group said .",positive,financial_phrasebank,80947cfebc9ab27cfb8a5aa815488c00584695c48e54de6f99d72509a5bba9d8,0.5,sentences_50agree,val
phrasebank_sentences_allagree_935,"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .",neutral,financial_phrasebank,471b2344c93ea3039b6df97bd328175f66717bef2f4f4a980ebd78f7909d364a,1.0,sentences_allagree,val
phrasebank_sentences_75agree_611,"However , the total orders received will still be above last year s levels .",positive,financial_phrasebank,e74faa79f54f4d362f2a6a6efc00169e9003233ed82ab31f45c660cb2bdd039e,0.75,sentences_75agree,val
phrasebank_sentences_allagree_1855,UPM-Kymmene said its has ` not indicated any interest in any domestic consolidations ' .,neutral,financial_phrasebank,b10f510280f07535baa901bf67d9284c96940b8e261363b755d9fed05e730403,1.0,sentences_allagree,val
phrasebank_sentences_allagree_678,"Participants at any of the book discussions or other special events , or visitors to the car dealership were eligible to enter the drawing for the 2005 silver , four-door Altima .",neutral,financial_phrasebank,9d26dd5eeda506c061112ce66aee6d674e815d011337de0441cf1efb35ff5148,1.0,sentences_allagree,val
phrasebank_sentences_allagree_43,"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",positive,financial_phrasebank,ed71c8a0a6b0e89e0141226bb85adfc0db486eb56c1f1a87d84ede086eaa127b,1.0,sentences_allagree,val
phrasebank_sentences_50agree_846,"Helsingin Uutiset , Vantaan Sanomat and Lansivayla reach some 385,000 readers , or more than 40 % of the consumers in the greater Helsinki region .",positive,financial_phrasebank,7db6b5f857b7100e6bb47873fb442094b718b8a09928db19bc36289a782a1660,0.5,sentences_50agree,val
phrasebank_sentences_75agree_2257,"The markets are almost completely controlled by three banks : Nordea , OP Bank Group , and Sampo .",neutral,financial_phrasebank,7bc6a5c73fa9d996a598468ab5686b0c22baed1bd58c5776797f205f84d95983,0.75,sentences_75agree,val
phrasebank_sentences_allagree_898,Name of Company in which holdings have been acquired : Citycon Oyj 2 .,neutral,financial_phrasebank,52a8aa4f1baa990d06ec0b1e35583c5333cfe993901585c0369f7365daf22c4f,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1313,"Nordstjernan will make the offer in approximately one month , in September 2007 .",neutral,financial_phrasebank,5d81120500f8d9cd2217c723b6d16e98d956fd9a8f6ec6749bf4a6ed3d4c0c2f,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1892,The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,negative,financial_phrasebank,91705dda34cdcf861f853744e25031f772e2bd9debaacf55c7ad0e1fafb157a8,1.0,sentences_allagree,val
phrasebank_sentences_66agree_585,The program 's target is structural cost reductions of about EUR 30mn in 2009 .,positive,financial_phrasebank,102113c7d65c6ef7a4789035d4b2836b8819abc1ce0c99431a5fac1de753f705,0.66,sentences_66agree,val
phrasebank_sentences_75agree_778,"The rewards to be paid on the basis of the earning period 2011 will correspond to the value of a maximum total of 364,000 Componenta Corporation shares including also the proportion to be paid in cash .",neutral,financial_phrasebank,b3e5fe7324179561264984d43ffef1ced6d7fb6ad02ae71264167f71a8a39e85,0.75,sentences_75agree,val
phrasebank_sentences_allagree_1859,Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services .,neutral,financial_phrasebank,7084632e29ba81e5fdd50042281cd3c43d12b0d88936720d8dcbe8f8f97d01ed,1.0,sentences_allagree,val
phrasebank_sentences_allagree_480,These moderate but significant changes resulted in a significant 24-32 % reduction in the estimated CVD risk .,positive,financial_phrasebank,8405bdb1c56c7fc6d9eb9fa5e06e369ef5d3fe94424c4f6a8e432586b3670da2,1.0,sentences_allagree,val
phrasebank_sentences_allagree_755,According to an  posted by the World Intellectual Property Organization : `` The present invention relates to hydrocarbons and particularly to the manufacture of hydrocarbon components suitable as aviation fuels or jet fuels and as blending stocks for aviation fuels .,neutral,financial_phrasebank,37586194b10e9418220dc9a1688c5cc5b90ebbd862f3596c562aa43ff7ffff2a,1.0,sentences_allagree,val
phrasebank_sentences_66agree_705,"According to Finnish pension insurance company Varma , Varma was the recipient of over two thirds of the revenue of the earnings-related pension cover that was under competitive tendering in Finland .",positive,financial_phrasebank,6d223ed03dcbd7a0f9321c0ab6b3b29c554a652ba23a045f8212ef378f5dc4b2,0.66,sentences_66agree,val
phrasebank_sentences_75agree_3030,"The pulp production in Finnish Kemij+ñrvi will also be liquidated and about 1,100 employees loose their jobs .",negative,financial_phrasebank,9aa201b156fac854b9cd7519098e6b08cc1f1acc6afdbcd7c63631b826139a4b,0.75,sentences_75agree,val
phrasebank_sentences_75agree_1606,"Helsinki-based Componenta bought Turkish listed company Doktas in October 2006 for 89 million euros , making it the largest Finnish investment in Turkey to date .",neutral,financial_phrasebank,4e44670b23a93871d661ed5af77ad8105ace8657eeb3fa5dbb1e404f8bbf2f8d,0.75,sentences_75agree,val
phrasebank_sentences_66agree_688,Stora Enso owns 43 percent of Bergvik and earns therefore SEK 1.5 bn on the value appreciation .,positive,financial_phrasebank,5938e2611d164b6125ecdd731f293c915f58c1652327e8c9a7f5954814024d3d,0.66,sentences_66agree,val
phrasebank_sentences_66agree_1755,Finnish logistics and information solutions provider Done Solutions Corporation ( OMX Helsinki : DSO1V ) reported on Wednesday ( 29 October ) an operating profit of EUR3 .6 m on net sales of EUR35 .1 m for the period January-September 2008 .,neutral,financial_phrasebank,04b45ad8f807da9dc7eca68586c4a7c7231c2b1edd9832c22b1bc4516b4bce7c,0.66,sentences_66agree,val
phrasebank_sentences_66agree_478,"`` We reached agreement with the union that flights will continue as normal , '' Finnair spokesman Usko Maatta said .",positive,financial_phrasebank,b3d1085acbb66bfd83b8aff5f2ba2b7889dfd8bf7adcc797418cdb8146825a22,0.66,sentences_66agree,val
phrasebank_sentences_allagree_1983,The subscription period of Amer Sports ' 2002 warrant scheme will end on 31 December 2007 .,neutral,financial_phrasebank,b12ba37642efd072492ff71e0646788f2ca61f4036ff5a3a3ed5c56f66418eb5,1.0,sentences_allagree,val
phrasebank_sentences_75agree_582,"Finnish Metso Paper has won an order to supply an uncoated fine paper machine to MCC Paper Yinhe , in China .",positive,financial_phrasebank,bcdacdd81f3c1b9a050131e387790d8d967bff86147b0a00cf687cd1b0e717fb,0.75,sentences_75agree,val
phrasebank_sentences_allagree_1939,"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .",neutral,financial_phrasebank,5d753952067c44ea73136eea525e0457e79bdc8d49a3f9a000d660df2f5c636e,1.0,sentences_allagree,val
phrasebank_sentences_allagree_95,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",positive,financial_phrasebank,3e9fd1617e2cc57a4d955d81605c7545855bba9f8738531b22305f59c46e85d4,1.0,sentences_allagree,val
